property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,neighbourhood_cleansed,price,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,zc_lat,zc_lon,num_amenities,air conditioning,cat(s),dog(s),dryer,heating,internet,kitchen,microwave,outdoor parking,private bathroom,self check-in,tv,washer,wifi
6,0,2,1,1,1,4,25,150,100,2,20,4,100.0,37.786128999999995,-122.43736000000001,28,0,0,0,1,1,0,1,0,0,0,0,1,1,1
6,2,1,1,1,1,4,25,150,50,1,0,44,99.0,37.786128999999995,-122.43736000000001,27,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,4,1,1,2,4,18,200,150,1,0,4,100.0,37.786128999999995,-122.43736000000001,26,0,0,0,0,1,0,1,1,0,0,0,1,0,1
1,2,1,1,1,1,4,18,80,0,1,0,2,90.0,37.786128999999995,-122.43736000000001,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12,2,4,1,1,3,4,25,249,75,1,0,76,93.0,37.786128999999995,-122.43736000000001,22,0,0,0,1,1,0,0,1,0,0,1,0,1,1
6,2,2,1,1,1,4,25,225,40,1,0,68,99.0,37.786128999999995,-122.43736000000001,43,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,2,2,1,1,1,4,18,199,150,2,40,38,99.0,37.786128999999995,-122.43736000000001,35,0,0,0,0,1,0,1,1,0,0,0,1,0,1
12,2,2,1,1,1,4,18,132,150,2,40,40,97.0,37.786128999999995,-122.43736000000001,28,0,0,0,0,1,0,0,1,0,0,1,1,0,1
12,2,2,1,1,1,4,25,150,25,1,0,51,98.0,37.786128999999995,-122.43736000000001,23,0,0,0,0,1,0,0,0,0,0,1,1,0,1
6,2,3,1,1,2,4,25,450,110,2,25,9,96.0,37.786128999999995,-122.43736000000001,32,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,2,2,1,1,1,4,25,225,75,2,50,47,99.0,37.786128999999995,-122.43736000000001,31,0,0,0,0,1,0,0,1,0,0,1,1,0,1
12,2,2,1,1,1,4,18,143,150,2,40,54,100.0,37.786128999999995,-122.43736000000001,35,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1,0,2,1,1,0,4,25,99,100,1,15,3,93.0,37.786128999999995,-122.43736000000001,30,1,0,0,1,1,0,1,0,0,0,1,1,1,1
1,2,2,1,1,1,4,18,140,60,2,100,21,100.0,37.786128999999995,-122.43736000000001,31,0,0,0,0,1,1,0,1,0,0,1,1,0,1
12,2,1,1,1,1,4,25,129,50,1,50,59,97.0,37.786128999999995,-122.43736000000001,39,1,0,0,1,1,0,1,1,0,0,1,1,1,1
6,0,2,1,1,1,4,18,225,214,1,0,1,100.0,37.786128999999995,-122.43736000000001,28,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,3,3,2,1,3,4,25,42,30,1,36,1,60.0,37.786128999999995,-122.43736000000001,27,1,0,0,1,1,0,1,0,0,0,0,1,1,1
6,0,2,1,1,1,4,25,145,55,2,0,1,100.0,37.786128999999995,-122.43736000000001,14,1,0,0,0,1,0,1,0,0,0,0,1,0,1
6,0,2,1,1,1,4,18,199,75,1,0,2,100.0,37.786128999999995,-122.43736000000001,13,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,3,3,2,1,3,4,25,41,40,1,44,1,80.0,37.786128999999995,-122.43736000000001,15,0,0,0,1,1,0,0,0,0,0,0,1,1,1
12,2,1,1,1,1,4,25,139,55,1,40,8,100.0,37.786128999999995,-122.43736000000001,23,0,0,0,0,1,0,1,1,0,0,0,0,0,1
1,0,2,1,1,1,4,25,125,0,1,0,3,100.0,37.786128999999995,-122.43736000000001,34,0,0,0,1,1,0,1,1,0,0,1,1,1,1
2,1,3,1,1,2,4,25,599,10,3,35,2,100.0,37.786128999999995,-122.43736000000001,13,0,0,0,0,0,1,0,0,0,0,0,1,0,1
6,0,4,1,1,2,4,25,150,275,1,0,1,100.0,37.786128999999995,-122.43736000000001,19,0,0,0,1,1,0,1,0,0,0,0,1,1,1
6,2,2,1,1,1,4,25,120,80,1,0,1,100.0,37.786128999999995,-122.43736000000001,17,0,0,0,1,0,0,1,0,0,0,0,1,1,1
1,0,2,1,1,1,4,25,175,80,1,0,7,97.0,37.786128999999995,-122.43736000000001,27,0,0,0,0,1,0,1,1,0,0,0,1,0,1
6,3,2,1,1,0,4,25,50,15,1,25,5,100.0,37.786128999999995,-122.43736000000001,11,0,0,0,1,0,0,0,0,0,0,0,1,1,1
12,0,6,1,3,4,4,25,425,150,8,25,42,93.0,37.786128999999995,-122.43736000000001,27,0,0,1,1,1,1,1,0,0,0,1,1,1,1
12,0,6,2,3,3,4,18,990,150,1,0,10,100.0,37.786128999999995,-122.43736000000001,26,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,5,2,3,4,4,25,500,200,1,0,35,99.0,37.786128999999995,-122.43736000000001,31,0,0,0,1,1,1,1,1,0,0,1,1,1,1
6,0,6,2,3,4,4,18,500,150,1,0,9,100.0,37.786128999999995,-122.43736000000001,39,0,0,0,1,1,1,1,1,0,0,1,1,1,1
6,0,5,2,3,3,4,25,210,140,4,25,142,88.0,37.786128999999995,-122.43736000000001,25,0,0,0,1,1,0,1,0,0,0,1,1,1,1
6,0,5,2,3,3,4,25,575,150,2,75,53,99.0,37.786128999999995,-122.43736000000001,49,0,0,0,0,1,0,1,0,0,0,1,1,0,1
12,0,6,2,3,3,4,25,450,150,5,50,156,95.0,37.786128999999995,-122.43736000000001,28,0,0,0,1,1,1,1,1,0,0,0,1,0,1
12,0,5,2,3,3,4,18,462,150,4,0,108,96.0,37.786128999999995,-122.43736000000001,53,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,6,1,3,4,4,25,350,240,3,75,85,97.0,37.786128999999995,-122.43736000000001,25,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,6,3,3,3,4,25,333,500,6,0,20,96.0,37.786128999999995,-122.43736000000001,44,0,0,0,1,1,1,1,1,0,0,0,1,1,1
17,0,6,2,3,3,4,25,1100,175,6,100,13,100.0,37.786128999999995,-122.43736000000001,30,0,0,0,1,1,1,1,0,0,0,0,1,1,1
6,0,5,1,3,3,4,25,200,140,5,25,8,98.0,37.786128999999995,-122.43736000000001,34,1,0,0,1,1,1,1,1,0,0,1,1,1,1
6,0,5,2,3,3,4,18,450,125,1,0,3,100.0,37.786128999999995,-122.43736000000001,20,0,0,0,1,1,1,1,0,0,0,0,1,1,1
6,0,8,2,3,3,4,18,288,0,8,150,15,97.0,37.786128999999995,-122.43736000000001,23,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,5,1,3,3,4,18,750,150,1,0,25,97.0,37.786128999999995,-122.43736000000001,14,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,0,5,3,3,3,4,25,293,500,4,100,2,100.0,37.786128999999995,-122.43736000000001,18,0,0,0,1,1,1,1,0,0,0,0,1,0,1
17,0,6,2,3,4,4,25,295,150,4,50,34,95.0,37.786128999999995,-122.43736000000001,46,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,1,3,3,4,25,180,130,4,50,129,96.0,37.786128999999995,-122.43736000000001,29,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,3,3,4,18,990,150,1,0,6,100.0,37.786128999999995,-122.43736000000001,24,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,6,2,3,4,4,18,1100,300,1,0,4,100.0,37.786128999999995,-122.43736000000001,36,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,6,2,3,3,4,18,310,500,1,25,21,93.0,37.786128999999995,-122.43736000000001,32,0,0,0,1,1,0,1,1,0,0,1,0,1,1
12,0,6,2,3,4,4,25,700,150,6,250,9,100.0,37.786128999999995,-122.43736000000001,35,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,4,5,4,25,425,200,4,15,4,95.0,37.786128999999995,-122.43736000000001,38,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,8,3,4,5,4,18,995,250,1,0,80,98.0,37.786128999999995,-122.43736000000001,43,0,0,0,1,1,1,1,1,0,0,0,1,1,1
6,0,8,2,4,7,4,18,500,150,1,0,14,98.0,37.786128999999995,-122.43736000000001,40,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,25,94,104,1,0,32,85.0,37.786128999999995,-122.43736000000001,18,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,2,1,0,1,2,25,156,95,1,35,116,94.0,37.786128999999995,-122.43736000000001,28,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,4,1,0,2,4,25,99,0,2,0,33,90.0,37.786128999999995,-122.43736000000001,22,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,25,93,0,2,0,10,96.0,37.786128999999995,-122.43736000000001,16,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,1,1,0,1,4,18,129,75,1,20,1,80.0,37.786128999999995,-122.43736000000001,19,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,25,425,50,1,0,6,100.0,37.786128999999995,-122.43736000000001,25,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,2,1,0,1,4,18,155,150,1,0,12,93.0,37.786128999999995,-122.43736000000001,33,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,2,1,0,2,4,25,135,0,1,0,43,92.0,37.786128999999995,-122.43736000000001,19,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,2,1,0,0,4,25,175,50,1,0,55,98.0,37.786128999999995,-122.43736000000001,22,0,0,0,0,1,1,1,0,0,0,0,1,0,1
1,0,3,1,0,1,4,18,140,125,2,0,22,97.0,37.786128999999995,-122.43736000000001,41,0,0,0,1,1,0,1,0,0,0,1,1,1,1
8,0,2,1,0,1,4,25,125,160,2,40,22,97.0,37.786128999999995,-122.43736000000001,20,0,0,0,0,1,0,0,0,0,0,1,1,0,1
12,0,2,1,0,1,4,18,90,100,1,0,1,80.0,37.786128999999995,-122.43736000000001,18,0,0,0,0,1,1,1,0,0,0,0,0,0,1
6,0,6,2,0,2,4,25,450,145,1,0,6,100.0,37.786128999999995,-122.43736000000001,27,0,0,0,1,0,0,1,0,0,0,1,1,1,1
9,0,2,1,0,1,4,25,145,0,1,10,1,100.0,37.786128999999995,-122.43736000000001,16,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,1,1,0,1,4,18,100,70,2,100,1,100.0,37.786128999999995,-122.43736000000001,13,0,0,0,0,1,0,1,0,0,0,0,1,0,1
6,0,2,1,0,1,4,18,225,85,1,0,8,100.0,37.786128999999995,-122.43736000000001,34,1,0,0,1,1,0,1,1,0,0,1,1,1,1
12,2,3,1,0,1,4,19,125,50,2,30,313,95.0,37.766529,-122.39577,42,0,0,0,0,1,1,1,1,0,0,0,1,0,1
1,0,2,1,0,1,4,23,170,200,1,35,218,98.0,37.766529,-122.39577,39,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,3,1,0,2,4,19,179,200,2,300,160,96.0,37.766529,-122.39577,35,0,0,0,1,1,1,1,1,0,0,1,1,1,1
6,0,2,1,0,0,4,23,75,125,2,0,32,99.0,37.766529,-122.39577,39,0,0,0,1,1,1,1,1,0,0,0,1,1,1
8,0,2,1,0,0,4,19,199,59,2,0,413,94.0,37.766529,-122.39577,34,0,0,1,1,1,1,1,1,0,0,1,1,1,1
6,0,2,1,0,1,4,23,110,225,1,0,1,60.0,37.766529,-122.39577,32,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,2,2,1,0,1,4,19,95,70,1,0,96,94.0,37.766529,-122.39577,7,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,4,1,0,2,4,19,150,75,2,20,160,94.0,37.766529,-122.39577,40,0,0,0,0,1,1,1,1,0,0,1,1,0,1
8,0,3,1,0,1,4,19,125,0,2,20,72,97.0,37.766529,-122.39577,14,0,0,1,0,1,1,0,0,0,0,0,1,0,1
1,2,2,1,0,1,4,19,81,100,1,20,121,95.0,37.766529,-122.39577,36,0,0,0,0,1,0,0,1,0,0,1,1,0,1
6,0,2,1,0,1,4,23,127,100,1,0,5,100.0,37.766529,-122.39577,29,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,3,1,0,1,4,19,169,150,1,0,58,99.0,37.766529,-122.39577,34,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1,0,1,1,0,1,4,19,70,150,1,50,3,80.0,37.766529,-122.39577,25,0,0,0,0,1,0,1,1,0,0,1,1,0,1
6,0,4,1,0,2,4,23,184,150,1,0,10,100.0,37.766529,-122.39577,29,0,0,0,0,1,0,1,1,0,0,1,1,0,1
1,0,2,1,0,1,4,23,173,125,1,0,1,80.0,37.766529,-122.39577,28,0,0,0,1,1,0,1,1,0,0,1,1,1,1
8,0,2,1,0,2,4,19,150,80,1,0,65,100.0,37.766529,-122.39577,30,0,0,0,1,1,0,0,1,0,0,1,1,1,1
1,0,2,1,0,1,4,23,173,150,1,0,1,100.0,37.766529,-122.39577,27,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,23,148,125,1,0,1,100.0,37.766529,-122.39577,31,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,23,174,125,1,0,1,100.0,37.766529,-122.39577,30,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,23,104,150,1,0,1,100.0,37.766529,-122.39577,27,0,0,0,1,1,0,1,1,0,0,1,1,1,1
6,0,5,1,3,3,4,19,280,100,4,25,23,98.0,37.766529,-122.39577,33,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,5,2,3,3,4,19,205,110,5,25,23,89.0,37.766529,-122.39577,38,0,0,0,1,1,1,1,1,0,0,0,1,1,1
12,0,8,3,3,3,4,19,650,250,6,25,30,97.0,37.766529,-122.39577,59,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,3,0,4,19,650,150,6,50,75,97.0,37.766529,-122.39577,23,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,5,2,3,4,4,19,309,125,1,0,20,97.0,37.766529,-122.39577,25,0,0,0,1,1,0,1,0,0,0,0,1,1,1
12,0,6,2,3,3,4,19,550,150,4,100,16,100.0,37.766529,-122.39577,30,0,0,1,1,1,0,1,0,0,0,0,1,1,1
1,0,4,2,3,3,4,19,296,175,1,0,6,100.0,37.766529,-122.39577,24,0,0,0,1,1,1,1,0,0,0,0,1,1,1
6,0,3,1,3,3,4,19,130,150,3,10,2,90.0,37.766529,-122.39577,23,0,0,0,1,1,1,1,0,0,0,0,0,1,1
13,0,6,2,3,4,4,19,850,250,3,50,56,96.0,37.766529,-122.39577,49,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,3,4,4,19,599,243,1,0,26,99.0,37.766529,-122.39577,62,1,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,1,3,3,4,19,500,150,6,100,81,99.0,37.766529,-122.39577,36,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12,0,8,1,3,4,4,19,450,150,5,0,41,100.0,37.766529,-122.39577,26,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,6,2,3,3,4,19,274,470,1,0,2,100.0,37.766529,-122.39577,35,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,10,3,3,5,4,19,327,175,6,25,28,94.0,37.766529,-122.39577,48,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,5,1,3,3,4,19,317,420,1,0,2,100.0,37.766529,-122.39577,27,0,0,0,0,0,1,1,1,0,0,1,1,0,1
1,0,10,2,3,3,4,19,255,0,6,0,6,100.0,37.766529,-122.39577,48,0,0,0,1,1,0,1,1,0,0,1,1,1,1
17,0,6,3,3,3,4,19,300,250,1,0,4,100.0,37.766529,-122.39577,21,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,2,6,1,3,3,4,19,350,150,6,300,24,100.0,37.766529,-122.39577,21,0,0,0,1,1,0,1,0,0,0,1,1,1,1
6,0,4,3,3,3,4,19,305,155,4,33,6,97.0,37.766529,-122.39577,41,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,2,6,2,3,5,4,23,249,120,2,22,53,93.0,37.766529,-122.39577,27,0,0,0,1,1,0,1,1,0,0,0,1,1,1
6,0,6,2,3,4,4,12,549,200,6,25,17,100.0,37.766529,-122.39577,38,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,3,3,4,19,550,100,6,100,38,96.0,37.766529,-122.39577,49,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,5,2,3,3,4,19,225,135,3,50,2,100.0,37.766529,-122.39577,42,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,8,1,3,4,4,19,550,250,4,50,16,99.0,37.766529,-122.39577,21,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12,0,4,2,3,2,4,19,450,299,2,50,1,100.0,37.766529,-122.39577,28,0,0,0,1,1,1,1,1,0,0,0,0,1,1
6,0,6,2,4,4,4,19,475,199,1,0,41,98.0,37.766529,-122.39577,37,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,8,2,4,4,4,19,600,250,1,0,33,98.0,37.766529,-122.39577,55,0,0,1,1,1,0,1,1,0,0,1,1,1,1
12,0,8,3,4,4,4,19,500,125,1,0,1,100.0,37.766529,-122.39577,23,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,7,2,4,4,4,19,500,180,1,0,41,100.0,37.766529,-122.39577,36,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,6,3,4,4,4,19,800,300,1,0,1,100.0,37.766529,-122.39577,47,1,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,7,3,4,4,4,19,750,300,1,0,1,100.0,37.766529,-122.39577,47,1,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,6,2,3,4,4,16,216,205,4,50,13,96.0,37.778729,-122.49265,36,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,4,2,3,3,4,22,185,255,4,50,7,93.0,37.778729,-122.49265,37,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,1,3,3,4,9,550,200,6,100,18,94.0,37.778729,-122.49265,15,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,0,6,2,3,3,4,16,520,250,1,0,11,98.0,37.778729,-122.49265,23,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,8,2,3,5,4,16,350,175,1,0,7,100.0,37.778729,-122.49265,27,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,6,2,3,4,4,16,280,115,5,25,32,95.0,37.778729,-122.49265,26,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,0,6,1,3,7,4,16,500,300,3,15,5,92.0,37.778729,-122.49265,22,0,0,0,1,0,0,1,0,0,0,1,1,1,1
1,0,7,2,3,6,4,22,400,150,1,0,73,99.0,37.778729,-122.49265,52,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,7,2,3,4,4,16,600,250,7,25,22,81.0,37.778729,-122.49265,40,1,0,0,1,1,1,1,1,0,0,0,1,1,1
12,0,8,2,3,4,4,16,350,180,1,0,11,98.0,37.778729,-122.49265,40,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,2,3,4,4,9,400,175,6,50,8,97.0,37.778729,-122.49265,38,0,1,0,1,1,0,1,1,0,0,1,1,1,1
1,0,5,1,3,4,4,9,400,150,5,100,18,100.0,37.778729,-122.49265,29,0,0,0,1,1,0,1,0,0,0,1,1,1,1
12,0,8,2,3,4,4,16,199,150,6,50,49,95.0,37.778729,-122.49265,36,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,2,3,4,4,16,300,100,1,0,31,98.0,37.778729,-122.49265,63,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,7,2,3,5,4,22,295,150,3,20,51,92.0,37.778729,-122.49265,40,0,0,0,1,1,1,1,1,0,0,0,1,1,1
12,0,7,2,3,4,4,16,280,120,7,25,19,99.0,37.778729,-122.49265,47,0,0,1,1,1,0,1,1,0,0,0,1,1,1
12,0,3,2,3,3,4,16,200,100,4,25,52,91.0,37.778729,-122.49265,24,0,0,0,0,1,0,1,1,0,0,1,1,0,1
12,0,6,2,3,4,4,9,425,140,1,0,3,93.0,37.778729,-122.49265,24,0,0,0,1,1,0,1,0,0,0,1,1,1,1
1,0,6,2,3,3,4,16,350,175,4,50,6,96.0,37.778729,-122.49265,32,0,0,0,1,1,0,1,0,0,0,1,1,1,1
12,0,5,2,3,3,4,16,450,270,5,5,10,98.0,37.778729,-122.49265,23,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,7,1,3,3,4,16,165,0,2,0,57,98.0,37.778729,-122.49265,42,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,1,3,5,4,16,245,150,1,0,14,100.0,37.778729,-122.49265,23,0,0,0,1,1,0,1,0,0,0,1,1,1,1
12,0,8,1,3,5,4,16,230,180,6,15,7,80.0,37.778729,-122.49265,22,0,0,0,1,1,0,1,0,0,0,1,1,1,1
12,0,4,1,3,3,4,16,300,100,4,25,10,98.0,37.778729,-122.49265,18,0,0,0,0,1,0,1,0,0,0,1,1,0,1
1,0,6,1,3,3,4,16,461,140,4,40,107,99.0,37.778729,-122.49265,49,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,8,2,3,3,4,16,549,200,1,0,15,99.0,37.778729,-122.49265,20,0,0,0,0,1,0,1,0,0,0,1,1,0,1
1,0,8,2,3,3,4,16,549,200,8,50,6,97.0,37.778729,-122.49265,30,0,0,0,0,1,0,1,1,0,0,1,1,0,1
12,0,6,3,3,3,4,16,375,250,4,50,5,100.0,37.778729,-122.49265,32,0,0,0,1,1,0,1,0,0,0,1,1,1,1
12,0,8,2,3,4,4,9,450,200,1,0,2,100.0,37.778729,-122.49265,21,1,0,0,1,1,0,1,0,0,0,0,1,1,1
12,0,8,2,3,3,4,16,500,100,6,75,12,98.0,37.778729,-122.49265,37,0,0,0,1,1,0,1,1,0,0,1,1,1,1
6,0,7,2,3,6,4,16,425,150,7,25,4,100.0,37.778729,-122.49265,43,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,8,3,4,4,4,16,398,125,5,89,44,98.0,37.778729,-122.49265,40,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,15,3,4,6,4,7,889,189,8,50,60,99.0,37.778729,-122.49265,53,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,8,2,4,6,4,16,800,200,8,100,2,100.0,37.778729,-122.49265,18,1,0,0,1,1,1,1,0,0,0,0,1,1,1
12,0,8,3,4,4,4,22,450,250,8,150,14,97.0,37.778729,-122.49265,27,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,15,2,4,11,4,16,535,185,8,25,2,100.0,37.778729,-122.49265,20,0,0,0,1,1,0,1,0,0,0,0,1,1,1
12,0,8,3,4,5,4,9,599,200,4,0,20,99.0,37.782029,-122.46158,33,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,6,2,4,4,4,9,899,325,5,50,16,100.0,37.782029,-122.46158,33,0,0,1,1,1,1,1,0,0,0,1,1,1,1
12,0,7,1,4,4,4,9,299,180,5,20,47,94.0,37.782029,-122.46158,26,0,0,0,1,1,0,1,0,0,0,1,1,1,1
12,0,10,2,4,7,4,9,895,300,8,50,6,90.0,37.782029,-122.46158,22,0,1,1,0,1,1,1,0,0,0,0,1,0,1
12,0,12,2,4,7,4,9,600,250,4,20,13,100.0,37.782029,-122.46158,45,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,8,3,4,4,4,9,800,150,1,0,2,100.0,37.782029,-122.46158,35,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,8,2,4,5,4,9,795,300,5,0,10,100.0,37.782029,-122.46158,72,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,5,2,3,3,4,9,450,140,1,0,24,98.0,37.782029,-122.46158,27,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,7,2,3,6,4,9,399,50,4,50,13,95.0,37.782029,-122.46158,36,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,1,3,5,4,9,450,200,1,0,4,100.0,37.782029,-122.46158,45,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,1,3,4,4,9,210,110,6,55,1,100.0,37.782029,-122.46158,27,0,0,0,0,1,0,1,0,0,0,0,0,0,1
6,0,7,2,3,4,4,9,395,375,4,10,233,98.0,37.782029,-122.46158,62,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,2,3,3,4,9,265,200,1,0,15,99.0,37.782029,-122.46158,36,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,3,3,3,4,20,520,500,4,10,3,100.0,37.782029,-122.46158,34,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,5,1,3,5,4,9,450,150,1,0,25,98.0,37.782029,-122.46158,63,0,0,0,0,1,1,1,0,0,0,1,1,0,1
6,0,5,1,3,3,4,9,160,150,1,0,1,100.0,37.782029,-122.46158,23,0,0,0,1,1,1,1,0,0,0,0,1,1,1
6,0,5,2,3,3,4,9,360,150,4,100,9,98.0,37.782029,-122.46158,64,0,0,1,1,1,0,1,1,0,0,1,1,1,1
12,0,4,2,3,3,4,9,450,150,4,50,12,98.0,37.782029,-122.46158,44,0,0,0,1,1,0,1,0,0,0,1,0,1,1
12,0,6,2,3,3,4,9,600,100,4,0,25,97.0,37.782029,-122.46158,44,0,0,0,0,1,0,1,1,0,0,1,1,0,1
6,0,5,3,3,3,4,9,485,150,1,0,3,100.0,37.782029,-122.46158,18,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,6,2,3,3,4,9,250,150,4,25,3,100.0,37.782029,-122.46158,24,0,0,0,1,1,1,1,1,0,0,0,1,1,1
12,0,7,1,3,3,4,20,400,150,1,0,4,95.0,37.782029,-122.46158,55,0,0,0,1,1,0,1,1,0,0,1,1,1,1
8,0,5,1,3,3,4,9,235,95,4,25,45,92.0,37.782029,-122.46158,28,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,3,3,4,4,9,850,200,6,100,1,100.0,37.782029,-122.46158,35,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,6,2,3,3,4,2,325,200,4,25,38,96.0,37.758434,-122.43512,27,0,0,0,1,1,1,1,0,0,0,0,1,1,1
6,0,8,2,3,4,4,2,475,300,6,0,17,96.0,37.758434,-122.43512,47,0,0,1,1,1,0,1,1,0,0,0,0,1,1
1,0,6,1,3,3,4,2,549,75,1,0,39,95.0,37.758434,-122.43512,22,0,0,1,1,1,1,1,0,0,0,0,1,1,1
12,0,6,3,3,3,4,2,700,150,1,0,34,96.0,37.758434,-122.43512,22,0,0,0,1,1,1,1,0,0,0,0,1,1,1
6,2,6,2,3,3,4,14,499,200,1,0,248,98.0,37.758434,-122.43512,29,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,3,3,3,4,2,395,150,1,0,62,99.0,37.758434,-122.43512,29,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,2,3,3,4,2,450,200,6,100,33,99.0,37.758434,-122.43512,47,0,0,0,1,1,1,1,1,0,0,0,1,1,1
12,0,6,2,3,5,4,2,645,0,6,0,26,99.0,37.758434,-122.43512,37,0,0,0,1,1,1,1,1,0,0,0,1,1,1
6,0,7,2,3,4,4,8,400,200,4,20,101,92.0,37.758434,-122.43512,39,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,8,2,3,6,4,2,625,150,8,25,100,97.0,37.758434,-122.43512,48,0,0,0,0,1,1,1,1,0,0,1,1,0,1
